,id,cast,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,tmdb_score
42,tm1018592,"['Nadya Arina', 'Refal Hady', 'Giorgino Abraham', 'Anggika Bölsterli', 'Laura Theux', 'Ayu Laksmi', 'Unique Priscilla', 'Karina Suwandi', 'Dominique Sanda', 'Bryan Domani', 'Christine Hakim', 'Wafda Saifan Lubis', 'Yayu A.W. Unru', 'Dave Hendrik', 'Ali Charisma', 'Dayu Wijanto', 'Arif Alfiansyah', 'Abdur Arsyad', 'Otig Pakis', 'Mathias Muchus', 'Jajang C. Noer', 'Rina Hasyim', 'I Made Sidia', 'Puja Astawa', 'Fihrin Jerry', 'Edi Salengko', 'Hadrah Daeng Ratu']",A Perfect Fit,MOVIE,"Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé.",2021.0,,112.0,"['comedy', 'drama', 'romance']",['ID'],0.0,5.3,7.3
43,tm1018747,"['Adrián Baena', 'Juan del Pozo', 'Raúl del Pozo', 'David Rodríguez', 'Javier Casellas', 'Marc Martínez', 'Sílvia Bel', 'Joan López', 'Fernando Morán', 'Mercedes Castro', 'Luisa Merelas', 'Covadonga Berdiñas', 'Lua Carteron', 'Toni Garrido', 'Bernat Fuertes Azcona', 'Laura Nuñez', 'Ana Villalón', 'María Villalón', 'Clara Pérez Perdigao', 'Diana Pérez Perdigao', 'Alberte Abal', 'Denis Díaz', 'Diego Caro', 'Carlos Galbán Castro', 'Iñaki Fernández', 'Josué Pérez', 'Joel Antón', 'Adrián Globa', 'Alba Parga', 'Filipe Abalde', 'Óscar Campano Saavedra', 'Alex Mariano Gude', 'Ángel López Moreno', 'Mateo Rodríguez Iglesias', 'Moisés Solla Pereira', 'Carlos Alberto Alonso', 'Dani de la Torre']",Live Is Life,MOVIE,"Summer 1985. As every year, Rodri travels from Catalonia to Galicia and is reunited with his four friends. As real-world problems begin to undermine their friendship, the five of them embark on a nighttime adventure in search of a mythical object.",2022.0,,110.0,"['comedy', 'drama']",['ES'],0.0,7.0,6.8
44,tm1018890,"['Ali Tabrizi', 'Sylvia Earle', ""Richard O'Barry"", 'Paul de Gelder', 'Lucy Tabrizi', 'Jonathan Balcombe', 'George Monbiot', 'Michael Klaper', 'Ali Tabrizi']",Seaspiracy,MOVIE,"Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species — and uncovers an alarming global conspiracy.",2021.0,,89.0,['documentation'],['US'],0.0,8.1,7.9
45,tm1019084,"['David Spade', 'London Hughes', 'Fortune Feimster', 'Brianne Howey', 'Antonia Gentry', 'Jennifer Robertson', 'Sara Waisglass']",Ginny & Georgia - The Afterparty,MOVIE,"Cast members of the hit Netflix show join the hosts to unpack the drama of Season 1, and Cristela Alonzo offers tips for being the new kid at school.",2021.0,R,35.0,[],"['CA', 'US']",0.0,0.0,7.9
46,tm1019177,"['Nora Arnezeder', 'Iain Glen', 'Sarah-Sofie Boussnina', 'Sope Dirisu', 'Sebastian Roché', 'Joel Basman', 'Cloé Albertine Heinrich', 'Bella Bading', 'Nicola Perot', 'Luna Mwezi', 'Hong Indira Rieck', 'Tim Fehlbaum']",The Colony,MOVIE,"In the not-too-distant future: after a global catastrophe has wiped out nearly all of humanity on Earth, an elite astronaut from Space Colony Kepler must make a decision that will seal the fate of the people on both planets.",2021.0,R,104.0,"['scifi', 'thriller', 'action']","['CH', 'DE']",0.0,5.3,5.6
47,tm1019822,['Hernán Cattáneo'],Connected,MOVIE,"Argentine DJ Hernán Cattáneo, known for his house music innovations, invites a symphonic orchestra for a four-night run at Buenos Aires' Teatro Colón.",2021.0,,42.0,[],[],0.0,0.0,7.3
48,tm1019865,"['Nagarjuna Akkineni', 'Dia Mirza', 'Saiyami Kher', 'Atul Kulkarni', 'Anish Kuruvilla', 'Dayanand Reddy', 'Rahul Singh', 'Avijit Dutt', 'Ali Reza', 'Kelly Dorji', 'Malhottra Shivam', 'Vinay Nallakadi', 'Prakash Sudarshan', 'Trivikram Nallamshetty', 'Bilal Hossein', 'Mayank Parakh', 'Vamsi Raghava Yenumula', 'Pradeep Rudra', 'Ahishor Solomon']",Wild Dog,MOVIE,"Wild Dog aka Vijay Varma is an NIA agent who’s brought back to field from a desk job to handle a terrorism case. Despite having a personal motive, he moves heaven and earth to ensure justice is served for the sake of the country.",2021.0,,145.0,"['thriller', 'crime', 'action']",['IN'],0.0,6.1,5.9
49,tm1019885,"['Venkatesh', 'Varun Tej', 'Tamanna Bhatia', 'Mehreen Pirzada', 'Sunil Varma', 'Rajendra Prasad', 'Pragathi Mahavadi', 'Raghu Babu', 'Y. Vijaya', 'Annapoorna', 'Murali Sharma', 'Prudhviraj', 'Sonal Chauhan', 'Goparaju Ramana', 'Tulasi', 'Pooja Hegde', 'Vennela Kishore', 'Getup Srinu', 'Sampath Raj', 'Ali Basha', 'Srikanth Iyengar', 'Rajendran', 'Satya', 'Gundu Sudarshan', 'Tanikella Bharani', 'Anil Ravipudi']",F3: Fun and Frustration,MOVIE,"Venky and Varun Yadav are ordinary guys with ordinary lives. Their struggle is all about money. One day they hear about a wealthy industrialist in Vijayanagaram who is looking for his heir. What happens when Venky, Varun and the gang arrive at his doorsteps pretending to be his heir.",2022.0,,148.0,"['comedy', 'romance', 'family']",['IN'],0.0,5.5,6.0
50,tm1020073,"['Melissa McCarthy', 'Octavia Spencer', 'Jason Bateman', 'Bobby Cannavale', 'Pom Klementieff', 'Melissa Leo', 'Taylor Mosby', 'Marcella Lowery', 'Melissa Ponzio', 'Ben Falcone', 'Nate Hitpas', 'Jevon White', 'David Storrs', 'Kevin Dunn', 'Henry Bazemore Jr.', 'Steve Mallory', 'Mia Kaplan', 'Trevor Larcom', 'Braxton Bjerken', 'Tyrel Jackson Williams', 'Sarah Baker', 'Isaac Hughes', 'Brendan Jennings', 'John Crow', 'Valerie Sue Love', 'Keil Oakley Zepernick', 'Jenna Perusich', 'Damon Jones', 'Tim Lovestedt', 'Courtney Patterson', 'Emma Jonnz', 'Ben Falcone']",Thunder Force,MOVIE,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",2021.0,PG-13,107.0,"['scifi', 'comedy', 'fantasy', 'action']",['US'],0.0,4.4,5.7
51,tm1020293,"['Dalal Abdelaziz', 'Mervat Amin', 'Sherine', 'Inam Salusah', 'Reham Abdelghafour', 'Amina Khalil', 'Mona Zaki', 'Samy Maghawry', 'Amr Salama', 'Amr Youssef', 'Arwa Gouda', 'Mohamed Shahin', 'Tamer Habib', 'Aly Kandil', 'Mahmoud El-Lisy', 'Ragaa Al-Giddawy', 'Injy Al Moqaddem', 'Sarah Noah']",Dearest Boy,MOVIE,"A gang kidnapped Five children and demanding a hefty ransom, while parents turn to the police, grandmothers set a mission to save them themselves.",2021.0,,91.0,"['comedy', 'drama']",['SA'],0.0,6.0,6.0
52,tm1020326,"['Kristin Davis', 'Dermot Mulroney', 'Shanola Hampton', 'Lora Martinez-Cunningham', 'Greer Grammer', 'Grayson Berry', 'Marie Wagenman', 'Olivia Taylor', 'Jean Effron', 'Ellen Humphreys', 'Esodie Geiger', 'Alexandra Fabbri', 'Melissa Chambers', 'Shylo Molina', 'Amber Pohl', 'Julia Flores', 'Ines France Ware', 'Kay Torres', 'Shaun Wu', 'Emily Isabella Peck', 'Claire Mackenzie Carter', 'Abella Bala', 'Cajardo Lindsey', 'Josh Horton', 'David John Kernick', 'Ayla Jane McFall', 'Bryce Gordon', 'Devon Richardson', 'Alison Grainger', 'Ema Matthews', 'Ashe Medina', 'Darius Eteeyan', 'Elijah Wallace', 'Kimberly Ding', 'Emily Goodwin', 'Eden McMillin', 'Gabe Baca', 'Ruben Barela', 'Anna Elizabeth James']",Deadly Illusions,MOVIE,"A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.",2021.0,R,114.0,['thriller'],['US'],0.0,0.0,5.019
53,tm1020701,"['María de Jesús Patricio Martínez', 'Yamili Chan Dzul', 'Carmen García de Aldama', 'Fidencio Aldama', 'Panchita Vázquez', 'Loreta Vázquez', 'Mario Luna', 'Carlos González', 'José Aurelio Mugarte Xool', 'Alfonso Uicab', 'Felipe Serio', 'Ubaldo Valdez', 'Rusell Peba Ocampo', 'Gabriela Torres', 'Lupita Vázquez', 'Adriana Hernández Segura', 'Ramón Landaverde', 'Damian Muguarte Barbosa', 'Luciana Kaplan']",La Vocera,MOVIE,"A healer chosen to heal an ailing country. The Spokeswoman (La Vocera), the one who carries our voices is Maria de Jesús Patricio, the first indigenous woman to aspire to the presidency in Mexico. Her journey also tells the story behind the Indigenous Government Council's fight to preserve nature and for a new way of understanding progress in the world today.",2020.0,,82.0,['documentation'],['MX'],0.0,7.2,6.5
54,tm1020820,"['Jorge Lendeborg Jr.', 'Debby Ryan', 'Lucy Fry', 'Raúl Castillo', 'Alfie Allen', 'Sydney Sweeney', 'Megan Fox', 'Alexander Ludwig', 'Bryan Batt', 'Marlene Forte', 'Devyn A. Tyler', 'Martin Bats Bradford', 'Ash Santos', 'Hunter Burke', 'Tracy Brotherton', 'Lee Coc', 'Chase Yi', 'Robert Larriviere', 'Jaren Mitchell', 'Nandy Martin', 'Sydney Bell', 'CG Lewis', 'Callen David', 'Sheenan Cole', 'Reginald Robinson', 'Andres Velez', 'Peter Jaymes Jr.', 'Eduardo Lezcano', 'Marcus Wayne', 'Adam Randall']",Night Teeth,MOVIE,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive.",2021.0,,107.0,"['crime', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']","['GB', 'US']",0.0,5.6,6.5
55,tm1021871,"['Melissa McCarthy', ""Chris O'Dowd"", 'Kevin Kline', 'Timothy Olyphant', 'Daveed Diggs', 'Skyler Gisondo', 'Laura Harrier', 'Rosalind Chao', 'Kimberly Quinn', 'Loretta Devine', 'Jesse Garcia', 'Edi Patterson', 'Emily Tremaine', 'Ravi Kapoor', 'Don McManus', 'Theodore Melfi']",The Starling,MOVIE,"After Lilly suffers a loss, a combative Starling takes nest beside her quiet home. The feisty bird taunts and attacks the grief-stricken Lilly. On her journey to expel the Starling, she rediscovers her will to live and capacity for love.",2021.0,PG-13,102.0,"['comedy', 'drama', 'fantasy']",['US'],0.0,6.3,7.1
56,tm1022103,"['Marcos Ruiz', 'Begoña Vargas', 'Chechu Salgado', 'Pep Tosar', 'Xavier Martín', 'Daniel Ibáñez', 'Guillermo Lasheras', 'Cintia García', 'Jorge Aparicio', 'Víctor Manuel Pajares', 'Carlos Oviedo', 'Catalina Sopelana', 'Xavi Sáez', 'Carlos Serrano', 'Santiago Molero', 'Ainhoa Santamaría', 'Elisabet Casanovas', 'Pep Cruz', 'Estefanía de los Santos', 'Mabel del Pozo', 'Nina Pomodoro', 'Paula Waymore', 'Anna Caterina', 'Krishna Salleras', 'Eulàlia Ballart', 'Guillem Albasanz', 'Oriol Cervera', 'Rafa Valls', 'Marc Balaguer', 'Jordi Collet', 'Pau Serra', 'Roger Sahuquillo', 'Joel Ávila', 'Annabel Totusaus', 'Carles Bigorra', 'Arnau Casanovas', 'Chus Leiva', 'Enrique Martínez', 'Jéssica Ross', 'Joan Serrats', 'Ángeles Díaz', 'Carlos Vicente', 'Armand Villén', 'Óscar Morell', 'Eric Balbàs', 'Jordi Gràcia', 'Toni Ramírez', 'Javier Beltrán', 'Daniel Monzón']",Outlaws,MOVIE,Introverted Girona student Nacho meets two delinquents from the city's Chinatown and gets caught up in a summer onslaught of burglaries and hold ups that will change his life.,2021.0,R,125.0,"['crime', 'action', 'thriller']",['ES'],0.0,6.9,7.0
57,tm1022280,"['Siddharth', 'Sharwanand', 'Aditi Rao Hydari', 'Anu Emmanuel', 'Jagapati Babu', 'Rao Ramesh', 'Ramachandra Raju', 'Saranya Ponvannan', 'Viva Harsha', 'Anand Ramaraju', 'Goparaju Ramana', 'Pammi Sai', 'Fish Venkat', 'Ajay Bhupathi']",Maha Samudram,MOVIE,Two men in Vizag are steadfast friends since years but what happens when one of them is forced out of the city and the other takes the responsibility of his mistakes.,2021.0,,152.0,['drama'],['IN'],0.0,0.0,6.3
58,tm1022912,"['Mammootty', 'Joju George', 'Murali Gopy', 'Mathew Thomas', 'Nimisha Sajayan', 'Salim Kumar', 'Gayatri Arun', 'Ishaani Krishna', 'Ranjith', 'Shankar Ramakrishnan', 'Siddique', 'Jagadish', 'Binu Pappu', 'Nandhu', 'Mamukkoya', 'Sudev Nair', 'Alencier Ley Lopez', 'Sudheer Karamana', 'Meghanathan', 'Suresh Krishna', 'Rizabawa', 'Vettukili Prakash', 'P Balachandran', 'Balachandra Menon', 'Madhu', 'Sreeja Das', 'Sadiq', 'Prem Kumar', 'Jayan Cherthala', 'Jayakrishnan', 'Baiju V.K.', 'Mukundan', 'Archana Manoj', 'Krishna Kumar', 'Kalabhavan Haneef', 'Aaryan Krishna Menon', 'Shiju', 'Nishanth Sagar', 'Yadu Krishnan', 'Dinesh Panicker', 'Abu Salim', 'K. T. S. Padannayil', 'Alexander Prasanth', 'Sab John', 'Badusha', 'Poojappura Radhakrishnan', 'Subbalakshmi', 'Nazar Latheef', 'Dileep Edapatta', 'Sreeja Shyam', 'Azees Nedumangad', 'Santhosh Viswanath']",One,MOVIE,"Story of Kadakkal Chandran, the Chief Minister of Kerala whose uncompromising attitude towards corruption and his dictatorial actions has gained him a lot of enemies. The events gets more intense when he faces an allegation.",2021.0,,150.0,"['drama', 'thriller']",['IN'],0.0,6.5,6.5
59,tm1022953,"['Jeffery Robinson', 'Martin Luther King Jr.', 'Emily Kunstler', 'Sarah Kunstler']",Who We Are: A Chronicle of Racism in America,MOVIE,"Jeffery Robinson's talk on the history of U.S. anti-Black racism, with archival footage and interviews.",2022.0,PG-13,117.0,['documentation'],['US'],0.0,6.2,4.7
60,tm102337,"['Jackie Earle Haley', 'Kyle Gallner', 'Rooney Mara', 'Katie Cassidy', 'Thomas Dekker', 'Kellan Lutz', 'Clancy Brown', 'Connie Britton', 'Lia D. Mortensen', 'Julianna Damm', 'Christian Stolte', 'Katie Schooping Knight', 'Hailey Schooping Knight', 'Leah Uteg', 'Don Robert Cass', 'Kurt Naebig', 'Kyra Krumins', 'Brayden Coyer', 'Max Holt', 'Andrew Fiscella', 'Bob Kizer', 'Pete A. Kelly', 'Rob Riley', 'Scott Lindvall', 'Dominick Coviello', 'Parker Bagley', 'Jennifer Robers', 'Tania Randall', 'Logan Stalzer', 'Christopher Woods', 'Aaron Yoo', 'Eric Ami', 'Christine Crawley', 'Samuel Bayer']",A Nightmare on Elm Street,MOVIE,"The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.",2010.0,R,95.0,"['horror', 'thriller', 'crime', 'drama']",['US'],0.0,5.2,5.5
61,tm1023388,"['Karole Rocher', 'Garance Marillier', 'Roschdy Zem', 'Pierre Deladonchamps', 'Paul Hamy', 'Benjamin Biolay', 'Hafsia Herzi', ""Liah O'Prey"", 'Joséphine de la Baume', 'Mylène Jampanoï', 'Annabelle Belmondo', 'Djanis Bouzyani', 'Virgile Bramly', 'Léa Rostain', 'Lucile Jaillant', 'Mathilde Moigno', 'Aleksandra Yermak', 'Vincent Pannetier', 'Arnaud de Montlivault', 'Michelle Figlarz', 'Regina Anikiy', 'Jeannick Gravelines', 'Xavier Alcan', 'Tony Martone', 'Sébastien Gill', 'Paul Manniez', 'Alain Figlarz', 'Sylvie Verheyde']",Madame Claude,MOVIE,"Paris, the late 1960s. Madame Claude is at the head of a flourishing business dedicated to prostitution that gives her power over both the french political and criminal worlds. But the end of her empire is closer than she thinks.",2021.0,,112.0,"['crime', 'drama', 'romance']",['FR'],0.0,5.4,5.8
62,tm1023438,"['Ossama Mohamed Attia', 'Habiba Effat', 'Mona Hala', 'Ragwa Hamed', 'Reem Hijab', 'Farah Maged', 'Neama Mohsen', 'Mona Mokhtar', 'Farah Yusuf', 'Manal Khaled']",Trapped,MOVIE,"Trapped revolves around a number of women from different walks of life whose destinies are tied together; being all under one siege. As the events unfold, their own personal stories reflect on a far bigger siege that depicts the shackles imposed by a patriarchal society.",2021.0,,77.0,['drama'],['EG'],0.0,6.4,0.0
63,tm1024062,"['Kunchacko Boban', 'Joju George', 'Nimisha Sajayan', 'Jaffer Idukki', 'Yama Gilgamesh', 'Anil Nedumangad', 'Dineesh P', 'Hakeem Shajahan', 'Manohariyamama', 'Sminu Sijo', 'Jaise Jose', 'Martin Prakkat']",Nayattu,MOVIE,"Three police officers are forced to go on the run when they get tangled in the death of a youth, a few days before the election.",2021.0,,124.0,"['thriller', 'drama', 'crime']",['IN'],0.0,8.1,7.7
64,tm1024535,"['Trúc Anh', 'Amee', 'Salim', 'Samuel An', 'Trọng Trinh', 'Thanh Thủy', 'Nguyen Anh Dung', 'Thu Vu', 'Tran Le Nguyen', 'Thuy Kieu', 'Victor Vũ']",The Guardian,MOVIE,"After the shocking suicide of a young pop star, her backup singer finds herself living a parallel life. But is her success earned, or is it being aided by occult forces?",2021.0,,127.0,"['drama', 'horror', 'music', 'thriller', 'crime']",['VN'],0.0,5.7,4.9
65,tm1025318,"['Konkona Sen Sharma', 'Shefali Shah', 'Aditi Rao Hydari', 'Abhishek Banerjee', 'Nushrratt Bharuccha', 'Inayat Verma', 'Jaideep Ahlawat', 'Fatima Sana Shaikh', 'Armaan Ralhan', 'Manav Kaul', 'Sara Arjun', 'Tota Roy Chowdhury', 'Shreedhar Dubey', 'Arvind Pandey', 'Abhay Joshi', 'Shabnamn Vadhera', 'Meenal Kapoor', 'Maneesh Verma', 'Gyan Prakash', 'Bachan Pachera', 'Anita Kanwal', 'Neeraj Ghaywan', 'Raj Mehta', 'Kayoze Irani', 'Shashank Khaitan']",Ajeeb Daastaans,MOVIE,Four shorts explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.,2021.0,,142.0,"['drama', 'romance']",['IN'],0.0,6.7,6.8
66,tm1025493,"['Abhishek Bachchan', 'Yami Gautam', 'Nimrat Kaur', 'Manu Rishi Chadha', 'Chittaranjan Tripathy', 'Danish Husain', 'Shivankit Singh Parihar', 'Arun Kushwah', 'Dhanveer Singh', 'Abhimanyu Yadav', 'Rohit Tiwari', 'Sachin Shroff', 'Shrikant Verma', 'Sarthak Gambhir', 'Aditi Vats', 'Sumit Shekhar Rai', 'Tushar Jalota']",Dasvi,MOVIE,"Jailed under a tough cop, an uneducated politician decides to spend his time studying for high school, while his scheming wife has plans of her own.",2022.0,,125.0,"['comedy', 'drama']",['IN'],0.0,7.4,5.7
67,tm1025616,"['Loyiso Gola', 'Kagiso Lediga']",Loyiso Gola: Unlearning,MOVIE,"South African comedian Loyiso Gola serves up filter-free humor as he riffs about race, identity, politics, and a school prank gone embarrassingly wrong!",2021.0,,60.0,['comedy'],[],0.0,5.9,7.5
68,tm1026043,"['Sarah Hassan', 'Mawuli Gavor', 'Stycie Waweru', 'Pierra Makena', ""Eve D'souza"", 'Lydia Gitachu', 'Kagwe Mungai', 'Jazz Mistri', ""Blessing Lung'aho"", 'Fidel Maithya']",Just in Time,MOVIE,A meticulous clerk for a bookstore that has just been shuttered suddenly finds herself taking care of her cousin's witty 11-year-old daughter.,2021.0,,91.0,"['comedy', 'drama', 'family']",['KE'],0.0,6.9,10.0
69,tm1026231,"['Ayaka Nishiwaki', 'Yuka Kashino', 'Ayano Ōmoto', 'Taketoshi Sado']",Reframe THEATER EXPERIENCE with you,MOVIE,"Perfume's Reframe 2019 concert, performed to great effect in the newly reconstructed LINE Cube Shibuya, is recreated as a high-tech concert film.",2020.0,,84.0,['music'],['JP'],0.0,0.0,7.0
